time_s,time_us,time_steady,num_ch,svid_0,flags_0,quality_0,cno_0,svid_1,flags_1,quality_1,cno_1,svid_2,flags_2,quality_2,cno_2,svid_3,flags_3,quality_3,cno_3,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude,baro_pressure
1656911803,346000,5148169,16,29,4,4,28,31,4,4,25,5,4,3,25,6,4,4,23,186,11,0,2022-07-04T08:16:43,2438,40.6391,2437196,40.61993333333333,14865.36636220099,12370.447137580795
1656911809,351000,5154173,16,25,12,4,30,29,4,4,30,31,4,4,30,6,4,4,25,98,11,0,2022-07-04T08:16:49,2444,40.73918333333334,2443200,40.72,14895.9730857494,12311.162416027582
1656911810,369000,5155192,16,25,12,4,29,11,4,4,26,12,12,3,23,6,4,4,25,127,11,0,2022-07-04T08:16:50,2445,40.756150000000005,2444219,40.736983333333335,14901.677751470781,12300.145675581796
1656911811,338000,5156161,16,25,12,4,28,29,4,4,26,12,12,3,25,6,4,4,24,155,11,0,2022-07-04T08:16:51,2446,40.7723,2445188,40.75313333333334,14907.606904467324,12288.702412731001
1656911812,357000,5157180,16,25,12,4,28,31,4,4,27,12,12,3,25,6,4,4,25,184,11,0,2022-07-04T08:16:52,2447,40.78928333333333,2446207,40.77011666666667,14913.849885549682,12276.671098562629
1656911813,376000,5158199,16,31,4,4,28,11,4,4,24,12,12,3,24,6,4,4,24,213,11,0,2022-07-04T08:16:53,2448,40.80626666666667,2447226,40.7871,14919.496657431722,12265.790521008403
1656911814,344000,5159167,16,31,4,4,28,20,4,4,25,12,12,4,23,6,4,4,24,241,11,0,2022-07-04T08:16:54,2449,40.8224,2448194,40.80323333333333,14922.540087053572,12259.933714285713
1656911815,364000,5160186,16,31,4,4,27,25,12,4,26,20,4,4,24,6,4,4,24,14,11,0,2022-07-04T08:16:55,2450,40.8394,2449213,40.82021666666667,14926.215658298006,12252.86416131989
1656911816,383000,5161206,17,25,12,4,32,31,4,4,27,5,4,4,25,6,4,4,25,43,11,0,2022-07-04T08:16:56,2451,40.85638333333333,2450233,40.83721666666667,14931.6019789041,12242.512190650783
1656911817,354000,5162176,17,25,12,4,30,31,4,4,27,20,4,4,25,6,4,4,23,71,11,0,2022-07-04T08:16:57,2452,40.872566666666664,2451203,40.85338333333333,14938.28300857987,12229.685296884516
1656911818,374000,5163197,17,25,12,4,29,11,4,4,26,20,4,4,25,31,4,4,25,100,11,0,2022-07-04T08:16:58,2453,40.88956666666666,2452224,40.870400000000004,14945.93161511797,12215.009850035973
1656911819,342000,5164165,16,25,12,4,28,11,4,4,25,20,4,4,24,6,4,4,24,128,11,0,2022-07-04T08:16:59,2454,40.9057,2453192,40.88653333333333,14950.874139553163,12205.536036585365
1656911820,360000,5165183,16,25,12,4,28,2,4,4,26,11,4,4,25,12,12,4,25,157,11,0,2022-07-04T08:17:00,2455,40.92266666666667,2454210,40.9035,14955.245927899896,12197.163502824857
1656911821,329000,5166152,15,2,4,4,27,25,12,4,27,20,4,4,25,6,4,4,27,185,11,0,2022-07-04T08:17:01,2456,40.93881666666667,2455179,40.919650000000004,14961.542759864938,12185.119435028246
1656911822,350000,5167173,16,2,4,4,28,25,12,4,28,12,12,4,25,6,4,4,27,214,11,0,2022-07-04T08:17:02,2457,40.95583333333333,2456200,40.93666666666666,14968.023699329959,12172.72825622776
1656911823,373000,5168196,16,2,4,4,27,12,12,4,26,25,12,4,26,6,4,4,27,243,11,0,2022-07-04T08:17:03,2458,40.972883333333336,2457223,40.953716666666665,14974.123786212744,12161.078434163703
1656911824,346000,5169169,16,11,4,4,31,25,12,4,28,5,4,4,23,6,4,4,28,15,11,0,2022-07-04T08:17:04,2459,40.9891,2458196,40.96993333333333,14978.90708137603,12151.949587534373
1656911825,369000,5170192,16,2,4,4,30,11,4,4,30,25,12,4,28,6,4,4,27,44,11,0,2022-07-04T08:17:05,2460,41.006150000000005,2459219,40.986983333333335,14986.555039873889,12137.376632047475
1656911826,342000,5171165,16,2,4,4,30,11,4,4,30,12,12,4,28,25,12,4,28,72,11,0,2022-07-04T08:17:06,2461,41.02236666666667,2460192,41.0032,14992.983293896867,12125.135718015665
1656911827,366000,5172189,16,2,4,4,29,12,12,4,28,20,4,4,27,25,12,4,27,101,11,0,2022-07-04T08:17:07,2462,41.039433333333335,2461216,41.020266666666664,14997.761361781984,12116.045378590079
1656911828,339000,5173162,16,12,12,4,29,20,4,4,27,25,12,4,26,6,4,4,22,129,11,0,2022-07-04T08:17:08,2463,41.05565,2462189,41.03648333333333,15005.226655644332,12101.872748629601
1656911829,363000,5174185,16,2,4,4,29,12,12,4,29,20,4,4,27,25,12,4,27,158,11,0,2022-07-04T08:17:09,2464,41.072716666666665,2463212,41.053533333333334,15015.795175613008,12081.825763508226
1656911830,334000,5175157,16,12,12,4,29,20,4,4,28,25,12,4,27,29,4,4,23,186,11,0,2022-07-04T08:17:10,2465,41.088899999999995,2464184,41.06973333333334,15025.816692106742,12062.81636648395
1656911836,353000,5181176,16,12,12,4,28,25,12,4,27,29,4,4,26,31,4,4,24,102,11,0,2022-07-04T08:17:16,2471,41.18921666666667,2470203,41.170049999999996,15080.84265258301,11959.102893890675
1656911837,373000,5182196,16,12,12,4,28,25,12,4,28,29,4,4,25,31,4,4,24,130,11,0,2022-07-04T08:17:17,2472,41.20621666666667,2471223,41.18705,15089.585326258111,11942.70418006431
1656911838,344000,5183167,16,12,12,4,28,25,12,4,26,5,4,4,25,29,4,4,25,157,11,0,2022-07-04T08:17:18,2473,41.2224,2472194,41.20323333333333,15097.643824515144,11927.597546339513
1656911839,365000,5184188,16,12,12,4,28,22,4,2,28,25,12,4,25,29,4,4,25,185,11,0,2022-07-04T08:17:19,2474,41.23941666666666,2473215,41.22025,15105.285060794562,11913.3016402187
1656911840,335000,5185158,16,12,12,4,28,25,12,4,26,29,4,4,25,31,4,4,25,212,11,0,2022-07-04T08:17:20,2475,41.255583333333334,2474185,41.23641666666666,15113.17545471471,11898.559670027498
1656911841,353000,5186176,16,12,12,4,27,25,12,4,27,31,4,4,27,20,4,4,21,240,11,0,2022-07-04T08:17:21,2476,41.27255,2475203,41.25338333333333,15121.025597215857,11883.909257561869
1656911842,371000,5187194,17,25,12,4,29,31,4,4,28,29,4,4,25,19,12,3,8,12,11,0,2022-07-04T08:17:22,2477,41.28951666666667,2476221,41.27035,15131.245226511825,11864.87145148915
1656911843,340000,5188163,16,25,12,4,28,31,4,4,27,5,4,4,21,21,4,3,18,39,11,0,2022-07-04T08:17:23,2478,41.30566666666667,2477190,41.286500000000004,15142.117662763692,11844.63329979879
1656911844,361000,5189184,16,12,12,4,27,25,12,4,27,31,4,4,27,23,4,3,21,67,11,0,2022-07-04T08:17:24,2479,41.32268333333333,2478211,41.30351666666666,15148.200895067672,11833.334507042253
1656911845,331000,5190154,16,25,12,4,27,31,4,4,26,5,4,4,22,23,4,3,19,94,11,0,2022-07-04T08:17:25,2480,41.33885,2479181,41.31968333333334,15154.054954433408,11822.464246691754
1656911846,351000,5191174,16,25,12,4,27,31,4,4,25,5,4,4,23,20,4,4,21,122,11,0,2022-07-04T08:17:26,2481,41.355850000000004,2480201,41.33668333333333,15160.734478323324,11810.081097486947
1656911847,371000,5192194,16,25,12,4,27,31,4,4,25,5,4,4,25,20,4,4,20,151,11,0,2022-07-04T08:17:27,2482,41.37285,2481221,41.353683333333336,15165.948622837948,11800.417529330573
1656911848,341000,5193164,16,25,12,4,28,29,4,4,24,5,4,4,26,31,4,4,23,179,11,0,2022-07-04T08:17:28,2483,41.38901666666666,2482191,41.36985,15169.63167929365,11793.595692025667
1656911849,361000,5194184,16,12,12,4,31,25,12,4,28,5,4,4,26,29,4,4,25,208,11,0,2022-07-04T08:17:29,2484,41.406016666666666,2483211,41.386849999999995,15175.191909300525,11783.311549037582
1656911850,332000,5195154,16,12,12,4,31,25,12,4,29,5,4,4,26,29,4,4,26,236,11,0,2022-07-04T08:17:30,2485,41.4222,2484181,41.403016666666666,15180.294309095845,11773.880194017787
1656911851,352000,5196175,16,12,12,4,30,25,12,4,29,5,4,4,25,29,4,4,25,9,11,0,2022-07-04T08:17:31,2486,41.4392,2485202,41.420033333333336,15187.922293056043,11759.800309768785
1656911852,373000,5197196,16,25,12,4,29,29,4,4,25,5,4,4,24,20,4,4,23,38,11,0,2022-07-04T08:17:32,2487,41.45621666666667,2486223,41.43705,15196.49264131688,11743.98661356345
1656911853,344000,5198167,16,25,12,4,28,29,4,4,26,31,4,4,25,24,12,3,8,66,11,0,2022-07-04T08:17:33,2488,41.4724,2487194,41.45323333333333,15200.771034159949,11736.105972341828
1656911854,366000,5199189,17,12,12,4,28,25,12,4,28,29,4,4,27,31,4,4,26,95,11,0,2022-07-04T08:17:34,2489,41.48943333333333,2488216,41.47026666666667,15204.987998338245,11728.340408287322
1656911855,386000,5200209,17,12,12,4,29,29,4,4,28,31,4,4,26,6,4,0,0,124,11,0,2022-07-04T08:17:35,2490,41.506433333333334,2489236,41.48726666666666,15209.684197282366,11719.700930034649
1656911856,355000,5201178,17,12,12,4,29,25,12,4,28,29,4,4,27,31,4,4,25,152,11,0,2022-07-04T08:17:36,2491,41.52258333333334,2490205,41.503416666666666,15214.573491654017,11710.710174152153
1656911857,374000,5202197,17,12,12,4,30,20,4,4,28,25,12,4,28,29,4,4,27,181,11,0,2022-07-04T08:17:37,2492,41.539566666666666,2491224,41.5204,15220.413492187497,11699.981333333337
1656911858,334000,5203157,16,12,12,4,31,20,4,4,28,25,12,4,28,29,4,4,26,205,11,0,2022-07-04T08:17:38,2493,41.555566666666664,2492184,41.5364,15225.167049645413,11691.258654994035
1656911859,358000,5204181,17,12,12,4,30,11,4,4,29,20,4,4,29,25,12,4,29,234,11,0,2022-07-04T08:17:39,2494,41.572633333333336,2493208,41.553466666666665,15231.834663766273,11679.034222045362
1656911860,381000,5205204,17,2,4,4,29,11,4,4,29,12,12,4,29,25,12,4,29,7,11,0,2022-07-04T08:17:40,2495,41.58968333333333,2494231,41.57051666666667,15237.603124542466,11668.462212058677
1656911861,354000,5206177,17,2,4,4,29,11,4,4,28,25,12,4,28,28,16,3,22,35,11,0,2022-07-04T08:17:41,2496,41.6059,2495204,41.586733333333335,15241.45711545802,11661.407161581796
1656911862,377000,5207200,17,2,4,4,29,11,4,4,28,25,12,4,27,29,4,4,21,64,11,0,2022-07-04T08:17:42,2497,41.622949999999996,2496227,41.60378333333333,15245.567255750464,11653.887732342007
1656911863,350000,5208173,17,2,4,4,28,11,4,4,28,25,12,4,27,20,4,4,24,92,11,0,2022-07-04T08:17:43,2498,41.63916666666667,2497200,41.62,15249.523459282062,11646.653531598515
1656911864,373000,5209196,17,2,4,4,29,11,4,4,29,12,12,4,27,25,12,4,27,121,11,0,2022-07-04T08:17:44,2499,41.656216666666666,2498223,41.63705,15253.356294546555,11639.65046641791
1656911865,346000,5210169,17,2,4,4,29,11,4,4,29,25,12,4,28,29,4,4,23,149,11,0,2022-07-04T08:17:45,2500,41.67243333333333,2499196,41.65326666666667,15257.675371956442,11631.764735122852
1656911866,365000,5211188,17,2,4,4,29,11,4,4,29,25,12,4,28,29,4,4,24,178,11,0,2022-07-04T08:17:46,2501,41.689416666666666,2500215,41.67025,15262.286522452881,11623.347754353805
1656911867,335000,5212158,16,2,4,4,29,11,4,4,28,25,12,4,28,12,12,4,26,206,11,0,2022-07-04T08:17:47,2502,41.70558333333334,2501185,41.686416666666666,15264.49086197847,11619.329871520342
1656911868,354000,5213177,17,2,4,4,29,25,12,4,29,32,12,2,28,29,4,4,24,235,11,0,2022-07-04T08:17:48,2503,41.722566666666665,2502204,41.7034,15271.077919806861,11607.328800856532
1656911869,373000,5214196,17,2,4,4,28,11,4,4,27,12,12,4,26,29,4,4,23,8,11,0,2022-07-04T08:17:49,2504,41.73955,2503223,41.72038333333333,15277.217768499824,11596.145863125637
1656911870,391000,5215214,17,2,4,4,28,11,4,4,27,12,12,4,26,25,12,4,25,37,11,0,2022-07-04T08:17:50,2505,41.75651666666667,2504241,41.73735,15281.791932386763,11587.827170582226
1656911871,359000,5216182,16,2,4,4,28,4,4,2,27,11,4,4,27,25,12,4,26,65,11,0,2022-07-04T08:17:51,2506,41.77265,2505209,41.75348333333333,15286.080728393756,11580.029486471563
1656911872,379000,5217202,16,2,4,4,27,11,4,4,26,12,12,4,26,6,4,2,30,94,11,0,2022-07-04T08:17:52,2507,41.78965,2506229,41.77048333333333,15290.420969023933,11572.144340143568
1656911873,348000,5218172,16,2,4,4,26,12,12,4,26,25,12,4,25,6,4,3,26,122,11,0,2022-07-04T08:17:53,2508,41.8058,2507199,41.78665,15294.393913626163,11564.929787234043
1656911874,369000,5219193,16,2,4,4,26,12,12,4,26,25,12,4,26,6,4,3,26,151,11,0,2022-07-04T08:17:54,2509,41.82281666666667,2508220,41.803666666666665,15298.757669551302,11557.012832263976
1656911875,339000,5220162,16,20,4,3,28,25,12,4,28,12,12,4,26,6,4,3,25,179,11,0,2022-07-04T08:17:55,2510,41.83898333333333,2509189,41.81981666666666,15303.603773289258,11548.226564580562
1656911876,359000,5221182,16,25,12,4,27,31,4,4,27,20,4,3,26,6,4,3,25,208,11,0,2022-07-04T08:17:56,2511,41.855983333333334,2510209,41.836816666666664,15308.476143982502,11539.398335552598
1656911877,378000,5222201,16,31,4,4,27,11,4,4,26,25,12,4,26,6,4,3,25,237,11,0,2022-07-04T08:17:57,2512,41.87296666666667,2511228,41.8538,15314.114078173225,11529.197668038409
1656911878,346000,5223169,16,31,4,4,29,11,4,4,25,20,4,3,25,6,4,3,25,9,11,0,2022-07-04T08:17:58,2513,41.8891,2512196,41.86993333333333,15319.743161249356,11519.017512574304
1656911879,365000,5224188,16,31,4,4,29,11,4,4,25,20,4,3,25,6,4,4,24,38,11,0,2022-07-04T08:17:59,2514,41.90608333333333,2513215,41.88691666666667,15325.224176834421,11509.113615870156
1656911880,334000,5225157,16,31,4,4,29,20,4,3,25,12,12,4,23,6,4,4,25,66,11,0,2022-07-04T08:18:00,2515,41.92223333333333,2514184,41.90306666666667,15330.063988883565,11500.376014427413
1656911881,353000,5226176,16,31,4,4,28,29,4,4,26,20,4,3,24,6,4,4,25,95,11,0,2022-07-04T08:18:01,2516,41.93921666666667,2515203,41.920049999999996,15334.071432816796,11493.142346471126
1656911882,374000,5227197,16,31,4,4,28,29,4,4,27,12,12,4,23,6,4,4,24,124,11,0,2022-07-04T08:18:02,2517,41.95623333333333,2516224,41.93706666666667,15336.489419916505,11488.78276810266
1656911883,346000,5228169,16,29,4,4,31,31,4,4,26,12,12,4,23,6,4,4,23,152,11,0,2022-07-04T08:18:03,2518,41.972433333333335,2517196,41.953266666666664,15341.350327165752,11480.019414893619
1656911884,365000,5229189,16,29,4,4,31,31,4,4,26,11,4,4,25,6,4,4,25,181,11,0,2022-07-04T08:18:04,2519,41.98941666666666,2518216,41.97026666666667,15345.907478067476,11471.815130073948
1656911885,333000,5230157,16,29,4,4,31,31,4,4,26,5,4,4,22,6,4,4,26,209,11,0,2022-07-04T08:18:05,2520,42.00555,2519184,41.9864,15353.065842766633,11458.940735223703
1656911886,351000,5231174,16,25,12,4,29,29,4,4,26,31,4,4,26,6,4,4,24,238,11,0,2022-07-04T08:18:06,2521,42.02251666666667,2520201,42.00335,15360.337019124016,11445.865660042187
1656911887,368000,5232192,16,25,12,4,29,29,4,4,27,31,4,4,26,6,4,4,23,10,11,0,2022-07-04T08:18:07,2522,42.03946666666666,2521219,42.020316666666666,15365.683807776244,11436.26812479183
1656911888,337000,5233161,16,25,12,4,28,29,4,4,26,31,4,4,26,6,4,4,19,37,11,0,2022-07-04T08:18:08,2523,42.055616666666666,2522188,42.03646666666667,15370.941437175536,11426.83530175211
1656911889,357000,5234180,16,25,12,4,28,31,4,4,27,5,4,4,21,6,4,4,18,65,11,0,2022-07-04T08:18:09,2524,42.07261666666667,2523207,42.05345,15376.850128264927,11416.244776119402
1656911890,327000,5235150,16,25,12,4,28,31,4,4,26,5,4,4,24,6,4,4,18,92,11,0,2022-07-04T08:18:10,2525,42.08878333333334,2524177,42.06961666666667,15381.652335069446,11407.646130268196
1656911891,347000,5236171,16,12,12,4,31,25,12,4,28,31,4,4,26,29,4,4,25,120,11,0,2022-07-04T08:18:11,2526,42.105783333333335,2525198,42.08663333333333,15387.434555434564,11397.301458670987
1656911892,368000,5237191,16,12,12,4,31,25,12,4,28,29,4,4,25,31,4,4,25,148,11,0,2022-07-04T08:18:12,2527,42.1228,2526218,42.10363333333333,15394.844249720638,11384.057336621456
1656911893,337000,5238160,16,12,12,4,32,11,4,4,28,25,12,4,27,29,4,4,26,175,11,0,2022-07-04T08:18:13,2528,42.13895,2527187,42.11978333333333,15403.210331814504,11369.122071516646
1656911894,356000,5239179,16,2,4,4,27,25,12,4,27,12,12,4,26,20,4,3,26,203,11,0,2022-07-04T08:18:14,2529,42.15593333333334,2528206,42.13676666666667,15411.600706150466,11354.165994500454
1656911895,375000,5240198,16,12,12,4,28,25,12,4,28,20,4,4,26,29,4,4,26,231,11,0,2022-07-04T08:18:15,2530,42.172916666666666,2529225,42.153749999999995,15419.730840935781,11339.688909257562
1656911896,344000,5241168,16,12,12,4,29,25,12,4,28,20,4,4,26,29,4,4,25,2,11,0,2022-07-04T08:18:16,2531,42.18906666666667,2530195,42.16991666666667,15426.907332332623,11326.92225519288
1656911897,317000,5242141,14,11,4,4,28,2,4,4,28,12,12,3,28,25,12,4,28,29,11,0,2022-07-04T08:18:17,2532,42.205283333333334,2531168,42.18613333333334,15433.408792346687,11315.373293768547
1656911898,340000,5243164,15,2,4,4,29,11,4,4,29,25,12,4,28,6,4,4,25,58,11,0,2022-07-04T08:18:18,2533,42.22233333333334,2532191,42.20318333333333,15439.567749369737,11304.437943262412
1656911903,339000,5248162,16,2,4,4,27,11,4,4,27,12,12,3,27,6,4,4,27,201,11,0,2022-07-04T08:18:23,2538,42.30565,2537189,42.28648333333333,15472.868800699369,11245.528604700405
1656911904,359000,5249182,16,11,4,4,26,2,4,4,26,12,12,3,26,25,12,4,26,230,11,0,2022-07-04T08:18:24,2539,42.322649999999996,2538209,42.30348333333333,15479.095736006591,11234.535748534898
1656911905,328000,5250152,15,25,12,4,27,2,4,4,26,12,12,3,25,31,4,3,25,2,11,0,2022-07-04T08:18:25,2540,42.3388,2539179,42.31965,15484.36863814015,11225.243260522111
1656911906,347000,5251170,16,25,12,4,27,31,4,3,27,12,12,3,25,5,4,4,24,31,11,0,2022-07-04T08:18:26,2541,42.355783333333335,2540197,42.33661666666667,15490.611460425034,11214.253279785808
1656911907,366000,5252189,16,31,4,3,31,2,4,4,26,11,4,4,25,5,4,4,25,60,11,0,2022-07-04T08:18:27,2542,42.372766666666664,2541216,42.3536,15496.620970046117,11203.679560036662
1656911908,384000,5253208,16,31,4,4,31,2,4,4,27,12,12,4,25,5,4,4,25,89,11,0,2022-07-04T08:18:28,2543,42.38973333333333,2542235,42.370583333333336,15500.590092881943,11196.701511111112
1656911909,340000,5254164,16,31,4,4,31,2,4,4,27,12,12,4,25,20,4,4,25,113,11,0,2022-07-04T08:18:29,2544,42.40566666666667,2543191,42.386516666666665,15505.913651909723,11187.353955555556
1656911910,359000,5255183,16,31,4,4,31,2,4,4,27,12,12,4,26,20,4,4,26,142,11,0,2022-07-04T08:18:30,2545,42.42265,2544210,42.4035,15513.877826521795,11173.387086463163
1656911911,329000,5256152,16,31,4,4,29,2,4,4,26,20,4,4,25,22,4,3,25,170,11,0,2022-07-04T08:18:31,2546,42.43881666666667,2545179,42.419650000000004,15521.581346566423,11159.880818389924
1656911912,347000,5257171,16,31,4,4,30,2,4,4,27,22,4,3,26,29,4,4,26,199,11,0,2022-07-04T08:18:32,2547,42.455783333333336,2546198,42.43663333333333,15530.18714897217,11144.830265165963
1656911913,365000,5258189,16,31,4,4,29,22,4,3,26,20,4,4,25,29,4,4,25,228,11,0,2022-07-04T08:18:33,2548,42.47275,2547216,42.4536,15538.746786119471,11129.860747663555
1656911919,377000,5264200,16,25,12,4,28,20,4,4,27,22,4,4,27,31,4,4,26,144,11,0,2022-07-04T08:18:39,2554,42.57295,2553227,42.55378333333333,15578.648512677082,11060.395019378984
1656911920,346000,5265169,16,25,12,4,28,31,4,4,28,20,4,4,26,22,4,4,26,172,11,0,2022-07-04T08:18:40,2555,42.5891,2554196,42.56993333333333,15583.376796245044,11052.1930324765
1656911921,364000,5266188,16,31,4,4,28,11,4,4,25,12,12,3,24,6,4,4,25,201,11,0,2022-07-04T08:18:41,2556,42.60606666666667,2555215,42.58691666666667,15588.683402464563,11042.991073673622
1656911922,333000,5267157,16,29,4,4,30,31,4,4,29,12,12,4,24,6,4,4,26,229,11,0,2022-07-04T08:18:42,2557,42.62221666666667,2556184,42.60306666666667,15595.365959246135,11031.4176514961
1656911923,352000,5268176,17,29,4,4,30,31,4,4,29,12,12,4,25,6,4,4,26,2,11,0,2022-07-04T08:18:43,2558,42.639199999999995,2557203,42.62005,15599.746715253295,11023.833384426733
1656911924,371000,5269195,16,25,12,4,28,29,4,4,28,31,4,4,28,6,4,4,25,31,11,0,2022-07-04T08:18:44,2559,42.65618333333334,2558222,42.637033333333335,15602.822812500002,11018.514666666664
1656911925,343000,5270167,16,25,12,4,29,29,4,4,29,31,4,4,29,6,4,4,25,59,11,0,2022-07-04T08:18:45,2560,42.67238333333333,2559194,42.65323333333333,15607.842776480866,11009.839596700274
1656911926,366000,5271189,16,31,4,4,29,11,4,4,24,12,12,4,20,6,4,4,24,88,11,0,2022-07-04T08:18:46,2561,42.689433333333334,2560216,42.67026666666666,15613.365722051421,11000.30204859457
1656911927,336000,5272160,16,31,4,4,29,2,4,4,26,22,4,4,20,5,4,4,20,116,11,0,2022-07-04T08:18:47,2562,42.7056,2561187,42.68645,15620.066080667131,10988.748928060984
1656911928,355000,5273178,16,29,4,4,29,31,4,4,28,12,12,4,21,5,4,4,20,145,11,0,2022-07-04T08:18:48,2563,42.72258333333333,2562205,42.70341666666666,15627.10491100673,10976.612196283942
1656911929,374000,5274197,16,29,4,4,29,11,4,4,26,12,12,4,23,6,4,4,24,174,11,0,2022-07-04T08:18:49,2564,42.73956666666666,2563224,42.720400000000005,15631.746947375728,10968.621106353025
1656911930,342000,5275166,16,29,4,4,29,11,4,4,25,12,12,4,24,6,4,4,24,202,11,0,2022-07-04T08:18:50,2565,42.755700000000004,2564193,42.73655,15635.631266522487,10961.93594470046
1656911931,361000,5276185,16,25,12,4,28,29,4,4,28,31,4,4,26,6,4,4,23,231,11,0,2022-07-04T08:18:51,2566,42.77268333333333,2565212,42.75353333333333,15638.361123876213,10957.2400921659
1656911932,330000,5277153,16,29,4,4,28,31,4,4,27,12,12,4,23,6,4,4,24,3,11,0,2022-07-04T08:18:52,2567,42.78883333333333,2566180,42.769666666666666,15642.379454528898,10950.334628460418
1656911933,349000,5278172,16,31,4,4,31,11,4,4,26,12,12,4,24,6,4,4,30,32,11,0,2022-07-04T08:18:53,2568,42.80581666666667,2567199,42.78665,15647.183978756206,10942.081847649917
1656911934,367000,5279191,16,31,4,4,30,25,12,4,28,29,4,4,28,6,4,4,29,61,11,0,2022-07-04T08:18:54,2569,42.822783333333334,2568218,42.80363333333333,15652.266200689624,10933.358024691355
1656911935,336000,5280160,16,31,4,4,29,25,12,4,28,29,4,4,28,6,4,4,29,89,11,0,2022-07-04T08:18:55,2570,42.83893333333333,2569187,42.81978333333333,15657.846969642167,10923.787654320991
1656911936,355000,5281179,16,31,4,4,29,29,4,4,27,12,12,4,25,6,4,4,28,118,11,0,2022-07-04T08:18:56,2571,42.855916666666666,2570206,42.83676666666667,15662.932794383034,10915.073961630387
